Date,Close,High,Low,Open,Volume
1990-01-02,0.3764820992946625,0.3764820992946625,0.3653468023351131,0.3701194417605319,53035200
1990-01-03,0.37860357761383057,0.38284536127902213,0.3754216482049121,0.37966405083751426,113774400
1990-01-04,0.3897389769554138,0.39026921370712003,0.3764821843261835,0.3786036774808677,125740800
1990-01-05,0.38019439578056335,0.3902692593395632,0.37966419537672047,0.38814834849460694,69566400
1990-01-08,0.38602662086486816,0.38602662086486816,0.375421563336791,0.37966396501035216,58982400
1990-01-09,0.38496628403663635,0.3902691236582915,0.38284537392903745,0.38602672088551143,70300800
1990-01-10,0.3743612766265869,0.38708786901246584,0.3738310762806345,0.38178502812621756,103766400
1990-01-11,0.36693745851516724,0.37966404732791914,0.36057480128111985,0.3764820815385669,95774400
1990-01-12,0.36534687876701355,0.37011951919088615,0.35633249003956396,0.36110509405357993,148910400
1990-01-15,0.36534687876701355,0.36905904570513526,0.3616353307964554,0.36375620494824384,62467200
1990-01-16,0.3764820992946625,0.37860359197019045,0.3584539081690345,0.36269569199507123,80092800
1990-01-17,0.37117987871170044,0.38390581275072555,0.3690589685932026,0.3733007524203492,97588800
1990-01-18,0.4029950201511383,0.4029950201511383,0.3796640280715423,0.3801942282417438,292363200
1990-01-19,0.3992835581302643,0.4072375090287306,0.39663244748661053,0.40405557913475304,99259200
1990-01-22,0.38496628403663635,0.3987533102364205,0.38390581077791247,0.3987533102364205,167688000
1990-01-23,0.3807244896888733,0.3870877659832017,0.37860357964000324,0.38602671019627666,139348800
1990-01-24,0.38496628403663635,0.3849662840366364,0.3695892033260464,0.3733007505020334,180345600
1990-01-25,0.38496628403663635,0.3923899973560415,0.38390581077791247,0.38814821355069257,112752000
1990-01-26,0.38496628403663635,0.38708777670181754,0.3817849370801624,0.38390581077791247,68083200
1990-01-29,0.38814833760261536,0.39132968557584574,0.38284549628617603,0.3881483376026153,55080000
1990-01-30,0.38708797097206116,0.39239019428734484,0.38178512868903564,0.38920888214409494,73108800
1990-01-31,0.39239007234573364,0.39239007234573364,0.38708785067820173,0.3902691982426632,112939200
1990-02-01,0.39769285917282104,0.3998137693987874,0.39239001925521594,0.39239001925521594,89193600
1990-02-02,0.39769285917282104,0.40511599034892676,0.39451092948118227,0.39451092948118227,71395200
1990-02-05,0.3998136520385742,0.3998136520385742,0.39557125027432993,0.39716254234170406,59731200
1990-02-06,0.39875343441963196,0.39981387159875736,0.3913296823784094,0.39875343441963196,81964800
1990-02-07,0.3955715000629425,0.4019347790389196,0.394511062796536,0.3966325562970238,134150400
