timestamp,model,dataset,notes,Return_MAE,Return_MSE,Return_RMSE,num_drifts_detected,total_retrain_time,average_retrain_time,model_switches,trial_verdicts,trials_promoted,trials_held,final_model,num_retrains,detect_true_positives,detect_false_positives,detect_false_negatives,detect_precision,detect_recall,detect_f1_score,detect_avg_detection_delay,total_time
2026-03-02 23:06:57,PSO_LSTM_kswin,linear_abrupt_drift_1,,0.0409673599345458,0.0033313648800923,0.0577179770963285,15,203.741726398468,13.582781759897868,5,"['promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'held']",5,10,v0,15,3,12,0,0.2,1.0,0.3333333333333333,-84.66666666666667,229.09596514701843
2026-03-02 23:08:53,PSO_ELM_kswin,linear_abrupt_drift_1,,0.0668734593102449,0.0365073827233858,0.1910690522386757,16,114.90326929092409,7.1814543306827545,15,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",15,1,v16,16,3,13,0,0.1875,1.0,0.3157894736842105,-15.333333333333334,116.1220064163208
2026-03-02 23:09:15,LSTM_kswin,linear_abrupt_drift_1,,0.0431345666217416,0.0030813786062813,0.0555101666929699,17,2.2056655883789062,0.1297450346105239,14,"['promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",14,3,v17,17,3,14,0,0.1764705882352941,1.0,0.3,-63.66666666666666,21.864197731018063
2026-03-02 23:09:15,ELM_kswin,linear_abrupt_drift_1,,0.1484447060311322,0.4523972827435278,0.6726048488849362,19,0.0203099250793457,0.0010689434252287,15,"['promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted']",15,4,v19,19,3,16,0,0.1578947368421052,1.0,0.2727272727272727,17.666666666666668,0.663379430770874
2026-03-02 23:20:17,PSO_LSTM_kswin,linear_abrupt_drift_2,,0.0416236484692041,0.0034798768516025,0.0589904810253531,15,298.0281443595886,19.86854295730591,8,"['held', 'held', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted']",8,7,v0,15,3,12,0,0.2,1.0,0.3333333333333333,52.0,319.6472473144531
2026-03-02 23:21:39,PSO_ELM_kswin,linear_abrupt_drift_2,,0.0450751539550277,0.0059489141341748,0.0771292041588324,16,81.15334796905518,5.0720842480659485,11,"['held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held']",11,5,v15,16,3,13,0,0.1875,1.0,0.3157894736842105,-50.0,82.444997549057
2026-03-02 23:22:00,LSTM_kswin,linear_abrupt_drift_2,,0.0280036032795756,0.0012974236496522,0.036019767484705,13,1.815701961517334,0.1396693816551795,12,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",12,1,v13,13,2,11,1,0.1538461538461538,0.6666666666666666,0.25,-109.0,21.00301957130432
2026-03-02 23:22:01,ELM_kswin,linear_abrupt_drift_2,,0.0764629321082925,0.0191410609873125,0.1383512232953239,19,0.0144338607788085,0.0007596768830951,15,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",15,4,v19,19,3,16,0,0.1578947368421052,1.0,0.2727272727272727,-6.666666666666667,0.8588299751281738
2026-03-02 23:29:32,PSO_LSTM_kswin,linear_abrupt_drift_3,,0.095733214747294,0.0137229768169546,0.1171451100855458,16,88.4021065235138,5.525131657719612,4,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",4,12,v1,16,3,13,0,0.1875,1.0,0.3157894736842105,-48.333333333333336,112.5018560886383
2026-03-02 23:30:59,PSO_ELM_kswin,linear_abrupt_drift_3,,0.1954718360699435,0.789976181313548,0.8888060425725895,17,85.68924283981323,5.0405436964596015,11,"['held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",11,6,v17,17,3,14,0,0.1764705882352941,1.0,0.3,-14.333333333333334,86.72917771339417
2026-03-02 23:31:19,LSTM_kswin,linear_abrupt_drift_3,,0.0338847624489825,0.0019971122187065,0.0446890615106932,12,1.8986542224884035,0.1582211852073669,9,"['promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",9,3,v11,12,3,9,0,0.25,1.0,0.4,18.666666666666668,20.6204481124878
2026-03-02 23:31:20,ELM_kswin,linear_abrupt_drift_3,,0.3143579240838432,0.9615106876041832,0.9805665136053664,20,0.0229287147521972,0.0011464357376098,16,"['promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",16,4,v9,20,3,17,0,0.15,1.0,0.2608695652173913,80.0,0.4199855327606201
2026-03-02 23:42:51,PSO_LSTM_kswin,linear_abrupt_drift_4,,0.0427814565398666,0.0053082531412704,0.0728577596503654,16,342.93416929244995,21.43338558077812,2,"['held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held']",2,14,v0,16,3,13,0,0.1875,1.0,0.3157894736842105,44.333333333333336,366.65801525115967
2026-03-02 23:43:20,PSO_ELM_kswin,linear_abrupt_drift_4,,0.6232267777386268,14.482987798606771,3.805652085859501,17,27.3806426525116,1.610626038383035,11,"['held', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",11,6,v17,17,3,14,0,0.1764705882352941,1.0,0.3,2.333333333333333,28.42027282714844
2026-03-02 23:43:41,LSTM_kswin,linear_abrupt_drift_4,,0.0352581031006109,0.0021795107316002,0.0466852303368021,16,2.558098793029785,0.1598811745643615,13,"['held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",13,3,v14,16,3,13,0,0.1875,1.0,0.3157894736842105,39.0,21.31259536743164
2026-03-02 23:43:42,ELM_kswin,linear_abrupt_drift_4,,0.2377481768345179,2.240304010508904,1.4967645140465162,17,0.0157737731933593,0.000927869011374,13,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",13,4,v16,17,3,14,0,0.1764705882352941,1.0,0.3,95.0,0.9856486320495604
2026-03-02 23:54:44,PSO_LSTM_kswin,linear_abrupt_drift_5,,0.045069041683923,0.005981557618602,0.077340530245157,15,282.961847782135,18.864123185475663,7,"['promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted']",7,8,v15,15,3,12,0,0.2,1.0,0.3333333333333333,-127.66666666666669,306.3407428264618
2026-03-02 23:55:40,PSO_ELM_kswin,linear_abrupt_drift_5,,0.0315721322859215,0.0018871299220078,0.0434411086645796,15,53.96643900871277,3.597762600580851,12,"['held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",12,3,v15,15,3,12,0,0.2,1.0,0.3333333333333333,-18.666666666666668,55.31998085975647
2026-03-02 23:56:00,LSTM_kswin,linear_abrupt_drift_5,,0.0280185311587678,0.0012668719729034,0.0355931450268657,12,1.8203861713409424,0.1516988476117452,12,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",12,0,v12,12,2,10,1,0.1666666666666666,0.6666666666666666,0.2666666666666666,-27.5,20.690298080444336
2026-03-02 23:56:01,ELM_kswin,linear_abrupt_drift_5,,0.0684224784136704,0.0225168749601536,0.1500562393243067,17,0.0307445526123046,0.0018085030948414,13,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held']",13,4,v16,17,3,14,0,0.1764705882352941,1.0,0.3,-34.0,0.916567087173462
2026-03-03 00:04:16,PSO_LSTM_kswin,linear_abrupt_drift_6,,0.0312279780175618,0.0017587975564555,0.0419380204165098,13,145.81091594696045,11.216224303612345,7,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",7,6,v8,13,2,11,1,0.1538461538461538,0.6666666666666666,0.25,103.0,170.74703216552734
2026-03-03 00:05:13,PSO_ELM_kswin,linear_abrupt_drift_6,,0.0399200490415575,0.0042261944168149,0.0650091871723912,16,55.59692454338074,3.474807783961296,13,"['promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",13,3,v16,16,3,13,0,0.1875,1.0,0.3157894736842105,-19.666666666666668,56.7319176197052
2026-03-03 00:05:35,LSTM_kswin,linear_abrupt_drift_6,,0.0300688000440392,0.001533740403762,0.0391629978903814,13,2.288278341293335,0.1760214108687181,13,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",13,0,v9,13,3,10,0,0.2307692307692307,1.0,0.375,25.666666666666668,21.76688241958618
2026-03-03 00:05:36,ELM_kswin,linear_abrupt_drift_6,,0.1180832188641744,0.0611113768183887,0.247207153655368,17,0.0140483379364013,0.0008263728197883,15,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",15,2,v16,17,3,14,0,0.1764705882352941,1.0,0.3,-87.33333333333333,0.9428236484527588
2026-03-03 00:15:21,PSO_LSTM_kswin,linear_abrupt_drift_7,,0.0337689592487821,0.0020612247270981,0.0454007128479076,13,169.9563992023468,13.073569169411291,6,"['held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held']",6,7,v0,13,2,11,1,0.1538461538461538,0.6666666666666666,0.25,78.5,194.553435087204
2026-03-03 00:16:02,PSO_ELM_kswin,linear_abrupt_drift_7,,0.0725218783502793,0.0407170786801381,0.2017847335160371,16,39.71089124679565,2.4819307029247284,11,"['held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted']",11,5,v16,16,3,13,0,0.1875,1.0,0.3157894736842105,105.66666666666669,40.76215696334839
2026-03-03 00:16:20,LSTM_kswin,linear_abrupt_drift_7,,0.0314260773777775,0.0016273483549286,0.0403404059836859,14,1.9531958103179927,0.1395139864512852,12,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted']",12,2,v14,14,3,11,0,0.2142857142857142,1.0,0.3529411764705882,-195.0,18.1241672039032
2026-03-03 00:16:21,ELM_kswin,linear_abrupt_drift_7,,0.0913390137882442,0.0438738639822536,0.2094608889082962,18,0.0120470523834228,0.0006692806879679,15,"['held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",15,3,v18,18,3,15,0,0.1666666666666666,1.0,0.2857142857142857,-6.666666666666667,0.8048603534698486
2026-03-03 00:23:01,PSO_LSTM_kswin,linear_abrupt_drift_8,,0.1619663953870945,0.0506732751898537,0.2251072526371678,19,132.93525552749634,6.996592396184018,4,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",4,15,v11,19,3,16,0,0.1578947368421052,1.0,0.2727272727272727,25.33333333333333,159.0115978717804
2026-03-03 00:23:33,PSO_ELM_kswin,linear_abrupt_drift_8,,0.1795680888123999,0.1801908904388784,0.4244889756388008,18,31.306360244750977,1.7392422358194988,17,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",17,1,v17,18,3,15,0,0.1666666666666666,1.0,0.2857142857142857,-35.333333333333336,32.1116156578064
2026-03-03 00:23:54,LSTM_kswin,linear_abrupt_drift_8,,0.0540865771150167,0.0048685697387993,0.069775136967256,16,2.228193521499634,0.1392620950937271,13,"['promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held']",13,3,v15,16,3,13,0,0.1875,1.0,0.3157894736842105,-156.33333333333334,20.603909254074097
2026-03-03 00:23:55,ELM_kswin,linear_abrupt_drift_8,,0.0883628292785607,0.022573987950735,0.150246424086349,18,0.0126960277557373,0.0007053348753187,15,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",15,3,v18,18,3,15,0,0.1666666666666666,1.0,0.2857142857142857,36.333333333333336,0.8107411861419678
2026-03-03 00:31:52,PSO_LSTM_kswin,linear_abrupt_drift_9,,0.0365293506080426,0.0024950181274386,0.0499501564305727,13,151.30462169647217,11.63881705357478,2,"['held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'held']",2,11,v0,13,3,10,0,0.2307692307692307,1.0,0.375,-38.66666666666666,175.0896770954132
2026-03-03 00:32:49,PSO_ELM_kswin,linear_abrupt_drift_9,,0.0519275290173052,0.0122575961651498,0.1107140287639732,18,56.14310669898987,3.119061483277215,14,"['held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted']",14,4,v18,18,3,15,0,0.1666666666666666,1.0,0.2857142857142857,-12.666666666666666,56.99786138534546
2026-03-03 00:33:09,LSTM_kswin,linear_abrupt_drift_9,,0.0358081406514693,0.0022215759575198,0.0471335969083609,15,2.2054920196533203,0.1470328013102213,11,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",11,4,v15,15,3,12,0,0.2,1.0,0.3333333333333333,-155.0,20.245662689208984
2026-03-03 00:33:10,ELM_kswin,linear_abrupt_drift_9,,0.1688616284062818,0.0835105242926757,0.2889818753705424,20,0.0181996822357177,0.0009099841117858,19,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",19,1,v20,20,3,17,0,0.15,1.0,0.2608695652173913,79.0,0.7423362731933594
2026-03-03 00:41:12,PSO_LSTM_kswin,linear_abrupt_drift_10,,0.0399974777990348,0.0028938289440452,0.0537943207415544,14,174.7191298007965,12.479937842914037,5,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted']",5,9,v14,14,3,11,0,0.2142857142857142,1.0,0.3529411764705882,-62.0,198.8701841831208
2026-03-03 00:41:54,PSO_ELM_kswin,linear_abrupt_drift_10,,0.1090841308382258,0.2253761591553088,0.4747379900063916,18,41.672749280929565,2.31515273782942,17,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",17,1,v16,18,3,15,0,0.1666666666666666,1.0,0.2857142857142857,-90.0,42.44629716873169
2026-03-03 00:42:17,LSTM_kswin,linear_abrupt_drift_10,,0.0557674232078408,0.0055115115342571,0.0742395550515836,18,2.606694221496582,0.144816345638699,16,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",16,1,v17,18,2,16,1,0.1111111111111111,0.6666666666666666,0.1904761904761905,105.5,23.227306127548218
2026-03-03 00:42:19,ELM_kswin,linear_abrupt_drift_10,,0.1256224520325143,0.3338509971496685,0.5777984052848091,16,0.0186452865600585,0.0011653304100036,15,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",15,1,v16,16,3,13,0,0.1875,1.0,0.3157894736842105,66.66666666666667,1.183380126953125
2026-03-03 00:49:23,PSO_LSTM_kswin,linear_abrupt_drift_11,,0.1584220029540873,0.0357786710143487,0.1891525072906746,20,99.17123079299928,4.958561539649963,5,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",5,15,v3,20,3,17,0,0.15,1.0,0.2608695652173913,-4.333333333333333,123.86319231987
2026-03-03 00:50:21,PSO_ELM_kswin,linear_abrupt_drift_11,,0.2654879762032372,0.950046232209096,0.9747031508152088,18,57.60110425949097,3.2000613477494984,13,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'held', 'promoted', 'held']",13,5,v17,18,3,15,0,0.1666666666666666,1.0,0.2857142857142857,-44.333333333333336,58.3822660446167
2026-03-03 00:50:43,LSTM_kswin,linear_abrupt_drift_11,,0.0332899595817427,0.0018956609001073,0.043539188096557,14,2.130831718444824,0.1522022656032017,10,"['promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted']",10,4,v12,14,3,11,0,0.2142857142857142,1.0,0.3529411764705882,33.333333333333336,22.00706386566162
2026-03-03 00:50:44,ELM_kswin,linear_abrupt_drift_11,,1.175024672696649,27.314954620232204,5.226371075634814,19,0.0146515369415283,0.0007711335232383,18,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",18,1,v19,19,3,16,0,0.1578947368421052,1.0,0.2727272727272727,-55.0,0.7905504703521729
2026-03-03 01:00:07,PSO_LSTM_kswin,linear_abrupt_drift_12,,0.0421630092927526,0.0036562783870525,0.0604671678438186,14,151.04355359077454,10.788825256483896,7,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted']",7,7,v14,14,3,11,0,0.2142857142857142,1.0,0.3529411764705882,-84.66666666666667,173.22741675376892
2026-03-03 01:00:49,PSO_ELM_kswin,linear_abrupt_drift_12,,0.7960257203671893,12.847634798399197,3.584359747346685,17,40.84188771247864,2.4024639830869785,16,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",16,1,v17,17,3,14,0,0.1764705882352941,1.0,0.3,8.333333333333334,41.9915554523468
2026-03-03 01:01:10,LSTM_kswin,linear_abrupt_drift_12,,0.0318820273840587,0.0017122998026189,0.041379944449201,13,2.146076440811157,0.1650828031393197,11,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",11,2,v12,13,3,10,0,0.2307692307692307,1.0,0.375,-107.0,21.577354192733765
2026-03-03 01:01:11,ELM_kswin,linear_abrupt_drift_12,,0.5146125081889629,12.978329067113611,3.602544804317305,19,0.0149586200714111,0.0007872957932321,16,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",16,2,v16,19,3,16,0,0.1578947368421052,1.0,0.2727272727272727,-53.0,0.8566534519195557
2026-03-03 01:09:33,PSO_LSTM_kswin,linear_abrupt_drift_13,,0.068191904982488,0.00710757640216,0.0843064434201802,15,207.4418067932129,13.829453786214192,8,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted']",8,7,v12,15,3,12,0,0.2,1.0,0.3333333333333333,-35.0,235.4343671798706
2026-03-03 01:10:30,PSO_ELM_kswin,linear_abrupt_drift_13,,0.0480615650364687,0.0057220872380788,0.0756444792306669,20,56.81370401382446,2.840685200691224,16,"['held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",16,4,v20,20,3,17,0,0.15,1.0,0.2608695652173913,-20.666666666666668,57.39900040626526
2026-03-03 01:10:52,LSTM_kswin,linear_abrupt_drift_13,,0.037878371660872,0.0024332058878326,0.0493275368109195,17,2.1497552394866943,0.1264561905580408,10,"['promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted']",10,7,v17,17,3,14,0,0.1764705882352941,1.0,0.3,-103.0,22.167044401168823
2026-03-03 01:10:53,ELM_kswin,linear_abrupt_drift_13,,0.0711906054622777,0.0169207270798051,0.130079695109595,19,0.0159385204315185,0.0008388694963957,12,"['promoted', 'held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted']",12,7,v19,19,3,16,0,0.1578947368421052,1.0,0.2727272727272727,-2.6666666666666665,0.7907681465148926
2026-03-03 01:21:15,PSO_LSTM_kswin,linear_abrupt_drift_14,,0.0398044952513335,0.0028971235892082,0.0538249346419317,13,204.23246026039124,15.710189250799326,6,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'promoted', 'promoted', 'held', 'held', 'held']",6,7,v0,13,2,11,1,0.1538461538461538,0.6666666666666666,0.25,108.5,228.47763299942017
2026-03-03 01:22:13,PSO_ELM_kswin,linear_abrupt_drift_14,,0.1577457462912936,0.122234183037095,0.3496200552558378,20,57.04951596260071,2.8524757981300355,14,"['held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",14,6,v20,20,3,17,0,0.15,1.0,0.2608695652173913,-73.0,57.55130791664124
2026-03-03 01:22:35,LSTM_kswin,linear_abrupt_drift_14,,0.0315490974887459,0.0016835820704772,0.041031476581732,11,1.9091250896453853,0.1735568263313987,8,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held']",8,3,v9,11,2,9,1,0.1818181818181818,0.6666666666666666,0.2857142857142857,130.5,22.29750609397888
2026-03-03 01:22:36,ELM_kswin,linear_abrupt_drift_14,,0.1065812796715176,0.0402095005559312,0.200523067391089,20,0.01544189453125,0.0007720947265625,16,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted']",16,4,v20,20,3,17,0,0.15,1.0,0.2608695652173913,-80.33333333333333,0.6688096523284912
2026-03-03 01:28:35,PSO_LSTM_kswin,linear_abrupt_drift_15,,0.0436327037466482,0.0033206863607228,0.0576253968378775,16,98.70023369789124,6.168764606118202,1,"['held', 'held', 'promoted', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",1,15,v2,16,3,13,0,0.1875,1.0,0.3157894736842105,98.0,123.67608594894408
2026-03-03 01:29:14,PSO_ELM_kswin,linear_abrupt_drift_15,,0.0996714214189697,0.0843065582649436,0.2903559165316657,14,38.0477466583252,2.717696189880371,11,"['held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",11,3,v11,14,3,11,0,0.2142857142857142,1.0,0.3529411764705882,26.33333333333333,39.41762518882752
2026-03-03 01:29:36,LSTM_kswin,linear_abrupt_drift_15,,0.049156243117079,0.004018150550438,0.0633888834925975,19,2.806077003479004,0.1476882633410002,13,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'held']",13,6,v18,19,3,16,0,0.1578947368421052,1.0,0.2727272727272727,11.666666666666666,22.2297432422638
2026-03-03 01:29:37,ELM_kswin,linear_abrupt_drift_15,,0.2282095741174143,0.5150817159054302,0.7176919366311915,18,0.0108163356781005,0.0006009075376722,16,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted']",16,2,v17,18,3,15,0,0.1666666666666666,1.0,0.2857142857142857,65.0,0.7484638690948486
2026-03-03 01:38:44,PSO_LSTM_kswin,linear_abrupt_drift_16,,0.0345635629709506,0.0020465127101986,0.0452383986254893,14,145.6397886276245,10.402842044830322,6,"['held', 'held', 'held', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'held']",6,8,v10,14,3,11,0,0.2142857142857142,1.0,0.3529411764705882,-18.666666666666668,171.60053277015686
2026-03-03 01:39:24,PSO_ELM_kswin,linear_abrupt_drift_16,,0.0422804383204724,0.0039294310513033,0.0626851740948636,15,38.40814161300659,2.56054277420044,11,"['held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",11,4,v12,15,3,12,0,0.2,1.0,0.3333333333333333,-36.333333333333336,39.749849796295166
