timestamp,model,dataset,notes,Return_MAE,Return_MSE,Return_RMSE,MAE,MSE,RMSE,MAPE
2026-03-15 22:27:13,RF_Baseline,linear_gradual_drift_7,,0.0219193178973717,0.0007699505982352,0.0277479836787341,,,,
2026-03-15 22:27:15,RF_Baseline,linear_gradual_drift_8,,0.0427819812265331,0.0049187736929036,0.070133969607485,,,,
2026-03-15 22:27:16,RF_Baseline,linear_gradual_drift_9,,0.0222418460575719,0.0010344289784105,0.0321625399869244,,,,
2026-03-15 22:27:17,RF_Baseline,linear_gradual_drift_10,,0.0230125782227784,0.0010077201153191,0.0317446076573509,,,,
2026-03-15 22:27:18,RF_Baseline,linear_gradual_drift_11,,0.0210901777221526,0.000718078984806,0.0267969958168076,,,,
2026-03-15 22:27:20,RF_Baseline,linear_gradual_drift_12,,0.0298630025031289,0.0019426410440425,0.0440754018023948,,,,
2026-03-15 22:27:21,RF_Baseline,linear_gradual_drift_13,,0.0213422415519399,0.0007348536566332,0.027108184310892,,,,
2026-03-15 22:27:22,RF_Baseline,linear_gradual_drift_14,,0.0245799211514393,0.0011565097279474,0.0340074951730855,,,,
2026-03-15 22:27:23,RF_Baseline,linear_gradual_drift_15,,0.0243394881101376,0.0012420410176095,0.0352426023104071,,,,
2026-03-15 22:27:24,RF_Baseline,linear_gradual_drift_16,,0.0204486495619524,0.0006593077689486,0.0256769890942977,,,,
2026-03-15 22:27:26,RF_Baseline,linear_gradual_drift_17,,0.0219806032540675,0.0008187212525657,0.0286133055162402,,,,
2026-03-15 22:27:27,RF_Baseline,linear_gradual_drift_18,,0.0823514230287861,0.0271430513740802,0.1647514836779329,,,,
2026-03-15 22:27:28,RF_Baseline,linear_gradual_drift_19,,0.0283969937421777,0.0019709160297371,0.0443950000533525,,,,
2026-03-15 22:27:29,RF_Baseline,linear_gradual_drift_20,,0.0230930050062578,0.0010156548023904,0.031869339534896,,,,
2026-03-15 22:27:31,RF_Baseline,linear_gradual_drift_21,,0.0354794505632039,0.0030459663535544,0.0551902740847918,,,,
2026-03-15 22:27:32,RF_Baseline,linear_gradual_drift_22,,0.0215357659574468,0.0007869993865456,0.0280535093445665,,,,
2026-03-15 22:27:33,RF_Baseline,linear_gradual_drift_23,,0.0245220675844805,0.0010697278386483,0.032706694095373,,,,
2026-03-15 22:27:34,RF_Baseline,linear_gradual_drift_24,,0.0207923279098873,0.0006963373914392,0.0263882055365517,,,,
2026-03-15 22:27:36,RF_Baseline,linear_gradual_drift_25,,0.0276302365456821,0.0018088445645682,0.0425305133353479,,,,
2026-03-15 22:27:37,RF_Baseline,linear_gradual_drift_26,,0.0247226908635794,0.0011790979595494,0.0343379958580788,,,,
2026-03-15 22:27:38,RF_Baseline,linear_gradual_drift_27,,0.0207886645807259,0.0006915000650187,0.0262963888208775,,,,
2026-03-15 22:27:40,RF_Baseline,linear_gradual_drift_28,,0.020215222778473,0.0006516474365331,0.0255273860105802,,,,
2026-03-15 22:27:41,RF_Baseline,linear_gradual_drift_29,,0.0267391614518147,0.0017368061588986,0.0416750064055018,,,,
2026-03-15 22:27:42,RF_Baseline,linear_gradual_drift_30,,0.0367202991239049,0.0040467225895995,0.0636138553272752,,,,
2026-03-15 22:27:44,RF_Baseline,linear_abrupt_drift_1,,0.1535340025031289,0.0780033418232291,0.2792907836346003,,,,
2026-03-15 22:27:45,RF_Baseline,linear_abrupt_drift_2,,0.0567291163954944,0.0116685919051064,0.1080212567280459,,,,
2026-03-15 22:27:46,RF_Baseline,linear_abrupt_drift_3,,0.0649696107634543,0.0130483877685732,0.114229539824746,,,,
2026-03-15 22:27:48,RF_Baseline,linear_abrupt_drift_4,,0.0510420463078849,0.0075827847215644,0.08707918650036,,,,
2026-03-15 22:27:49,RF_Baseline,linear_abrupt_drift_5,,0.0282711076345431,0.0016854307507759,0.041053997987723,,,,
2026-03-15 22:27:50,RF_Baseline,linear_abrupt_drift_6,,0.0347026282853567,0.0029562466833041,0.0543713774269526,,,,
2026-03-15 22:27:52,RF_Baseline,linear_abrupt_drift_7,,0.0280411414267834,0.0019567286463579,0.0442349256397922,,,,
2026-03-15 22:27:53,RF_Baseline,linear_abrupt_drift_8,,0.1774553879849813,0.0871081490329287,0.2951408969169281,,,,
2026-03-15 22:27:54,RF_Baseline,linear_abrupt_drift_9,,0.277609926157697,0.2116920733385354,0.4601000688312657,,,,
2026-03-15 22:27:55,RF_Baseline,linear_abrupt_drift_10,,0.0461056996245306,0.0061856161473341,0.0786486881475728,,,,
2026-03-15 22:27:57,RF_Baseline,linear_abrupt_drift_11,,0.1155239812265333,0.0461772342625157,0.2148888881783229,,,,
2026-03-15 22:27:58,RF_Baseline,linear_abrupt_drift_12,,0.1319719524405505,0.0720342589389735,0.2683919874716337,,,,
2026-03-15 22:27:59,RF_Baseline,linear_abrupt_drift_13,,0.0213457133917396,0.0007260060677722,0.0269444997684539,,,,
2026-03-15 22:28:00,RF_Baseline,linear_abrupt_drift_14,,0.0744063529411764,0.0166195541426032,0.1289168497233904,,,,
2026-03-15 22:28:01,RF_Baseline,linear_abrupt_drift_15,,0.0562521214017521,0.0096262336909261,0.0981133716214365,,,,
2026-03-15 22:28:02,RF_Baseline,linear_abrupt_drift_16,,0.0220232077596996,0.0008799206665707,0.0296634567535665,,,,
2026-03-15 22:28:04,RF_Baseline,linear_abrupt_drift_17,,0.0211033892365456,0.000714170796871,0.0267239741967973,,,,
2026-03-15 22:28:05,RF_Baseline,linear_abrupt_drift_18,,0.0655022565707132,0.0129563092825656,0.1138257847878312,,,,
2026-03-15 22:28:06,RF_Baseline,linear_abrupt_drift_19,,0.0425569937421778,0.0063139557403755,0.0794604036006331,,,,
2026-03-15 22:28:07,RF_Baseline,linear_abrupt_drift_20,,0.0207797384230287,0.0006953910452941,0.0263702682067156,,,,
2026-03-15 22:28:08,RF_Baseline,linear_abrupt_drift_21,,0.0251278247809762,0.0016805863047058,0.0409949546250009,,,,
2026-03-15 22:28:09,RF_Baseline,linear_abrupt_drift_22,,0.0367722077596996,0.0029029844677096,0.0538793510327439,,,,
2026-03-15 22:28:10,RF_Baseline,linear_abrupt_drift_23,,0.023660618272841,0.0011656935735168,0.0341422549565329,,,,
2026-03-15 22:28:12,RF_Baseline,linear_abrupt_drift_24,,0.2100951914893619,0.1574933699925158,0.3968543435474983,,,,
2026-03-15 22:28:13,RF_Baseline,linear_abrupt_drift_25,,0.026254041301627,0.0013277593064205,0.0364384317228462,,,,
2026-03-15 22:28:14,RF_Baseline,linear_abrupt_drift_26,,0.0229212302878598,0.0009048784720025,0.030081197981505,,,,
2026-03-15 22:28:15,RF_Baseline,linear_abrupt_drift_27,,0.1244943379224029,0.0521424578645556,0.2283472309106367,,,,
2026-03-15 22:28:17,RF_Baseline,linear_abrupt_drift_28,,0.0308120500625782,0.0020241159977471,0.0449901766805508,,,,
2026-03-15 22:28:18,RF_Baseline,linear_abrupt_drift_29,,0.0517094680851063,0.0065721742819399,0.0810689477046539,,,,
2026-03-15 22:28:19,RF_Baseline,linear_abrupt_drift_30,,0.0413364167709637,0.0042532379506508,0.0652168532716108,,,,
2026-03-15 22:28:20,RF_Baseline,nonlinear_gradual_drift_1,,0.0182624217772215,0.0005588375558573,0.023639745257877,,,,
2026-03-15 22:28:21,RF_Baseline,nonlinear_gradual_drift_2,,0.0176348961201501,0.0004898212884355,0.0221319065702786,,,,
2026-03-15 22:28:23,RF_Baseline,nonlinear_gradual_drift_3,,0.0174645531914893,0.0004794625418773,0.0218966331173846,,,,
2026-03-15 22:28:24,RF_Baseline,nonlinear_gradual_drift_4,,0.0171177509386733,0.0004652084534292,0.0215686915094376,,,,
2026-03-15 22:28:25,RF_Baseline,nonlinear_gradual_drift_5,,0.0173303617021276,0.0004766970669211,0.0218333933899692,,,,
2026-03-15 22:28:26,RF_Baseline,nonlinear_gradual_drift_6,,0.0172130325406758,0.0004660076698998,0.0215872107948172,,,,
2026-03-15 22:28:27,RF_Baseline,nonlinear_gradual_drift_7,,0.0174700463078848,0.0004811927914768,0.0219361070264722,,,,
2026-03-15 22:28:28,RF_Baseline,nonlinear_gradual_drift_8,,0.0169301151439299,0.0004522204598748,0.0212654757735359,,,,
2026-03-15 22:28:29,RF_Baseline,nonlinear_gradual_drift_9,,0.0174913529411764,0.0004951931851439,0.0222529365510246,,,,
2026-03-15 22:28:31,RF_Baseline,nonlinear_gradual_drift_10,,0.0171546195244055,0.0004643655199624,0.0215491419774071,,,,
2026-03-15 22:28:32,RF_Baseline,nonlinear_gradual_drift_11,,0.0171034468085106,0.0004597392954693,0.0214415320224403,,,,
2026-03-15 22:28:33,RF_Baseline,nonlinear_gradual_drift_12,,0.0174890976220275,0.0004868499478473,0.0220646764727541,,,,
2026-03-15 22:28:34,RF_Baseline,nonlinear_gradual_drift_13,,0.0172984080100125,0.0004692926631539,0.0216631637383356,,,,
2026-03-15 22:28:35,RF_Baseline,nonlinear_gradual_drift_14,,0.0180922152690863,0.0005376635263829,0.0231875726712171,,,,
2026-03-15 22:28:36,RF_Baseline,nonlinear_gradual_drift_15,,0.0172049224030037,0.0004699756077972,0.0216789208171727,,,,
2026-03-15 22:28:37,RF_Baseline,nonlinear_gradual_drift_16,,0.017206225281602,0.0004625932786483,0.0215079817427928,,,,
2026-03-15 22:28:38,RF_Baseline,nonlinear_gradual_drift_17,,0.0174422052565707,0.0004780962206508,0.0218654115134111,,,,
2026-03-15 22:28:40,RF_Baseline,nonlinear_gradual_drift_18,,0.0197420500625782,0.0007571486564956,0.0275163343578976,,,,
2026-03-15 22:28:41,RF_Baseline,nonlinear_gradual_drift_19,,0.0171025882352941,0.0004561168582728,0.0213568925237928,,,,
2026-03-15 22:28:42,RF_Baseline,nonlinear_gradual_drift_20,,0.0170159662077597,0.0004596949614392,0.0214404981621066,,,,
2026-03-15 22:28:43,RF_Baseline,nonlinear_gradual_drift_21,,0.0168860938673341,0.0004488270414392,0.0211855384977417,,,,
2026-03-15 22:28:44,RF_Baseline,nonlinear_gradual_drift_22,,0.0171061151439299,0.0004604539548685,0.0214581908573063,,,,
2026-03-15 22:28:45,RF_Baseline,nonlinear_gradual_drift_23,,0.0173471852315394,0.0004720915421652,0.021727667665104,,,,
2026-03-15 22:28:46,RF_Baseline,nonlinear_gradual_drift_24,,0.0175852978723404,0.0004908317858448,0.0221547237817311,,,,
2026-03-15 22:28:47,RF_Baseline,nonlinear_gradual_drift_25,,0.0172709161451814,0.0004701039885356,0.021681881572771,,,,
2026-03-15 22:28:49,RF_Baseline,nonlinear_gradual_drift_26,,0.0169954868585732,0.0004608870340926,0.0214682797189857,,,,
2026-03-15 22:28:50,RF_Baseline,nonlinear_gradual_drift_27,,0.0174844993742177,0.000478875633229,0.0218832272123888,,,,
2026-03-15 22:28:51,RF_Baseline,nonlinear_gradual_drift_28,,0.0170609737171464,0.0004572990051063,0.0213845506173588,,,,
2026-03-15 22:28:52,RF_Baseline,nonlinear_gradual_drift_29,,0.0172016132665832,0.0004659097019899,0.0215849415563255,,,,
2026-03-15 22:28:53,RF_Baseline,nonlinear_gradual_drift_30,,0.0173906232790988,0.0004742513938172,0.0217773137419947,,,,
2026-03-15 22:28:55,RF_Baseline,nonlinear_abrupt_drift_1,,0.0445285669586984,0.0093977342924781,0.096941911949776,,,,
2026-03-15 22:28:56,RF_Baseline,nonlinear_abrupt_drift_2,,0.0203943166458072,0.0007390736194868,0.0271859084727154,,,,
2026-03-15 22:28:58,RF_Baseline,nonlinear_abrupt_drift_3,,0.0191407734668335,0.0005838507906132,0.0241630045857974,,,,
2026-03-15 22:28:59,RF_Baseline,nonlinear_abrupt_drift_4,,0.0193122052565707,0.0005945515315394,0.0243834273952499,,,,
2026-03-15 22:29:00,RF_Baseline,nonlinear_abrupt_drift_5,,0.0719163904881098,0.0133272540388735,0.1154437267194433,,,,
2026-03-15 22:29:02,RF_Baseline,nonlinear_abrupt_drift_6,,0.0397043229036296,0.0062090074833792,0.0787972555574066,,,,
2026-03-15 22:29:03,RF_Baseline,nonlinear_abrupt_drift_7,,0.0201187071339173,0.0006780332170337,0.0260390709710194,,,,
2026-03-15 22:29:04,RF_Baseline,nonlinear_abrupt_drift_8,,0.0189468698372966,0.0005685435856695,0.0238441520224474,,,,
2026-03-15 22:29:05,RF_Baseline,nonlinear_abrupt_drift_9,,0.0186880362953692,0.000558845508473,0.0236399134616244,,,,
2026-03-15 22:29:06,RF_Baseline,nonlinear_abrupt_drift_10,,0.0189597571964956,0.0005636862943679,0.0237420785603948,,,,
2026-03-15 22:29:08,RF_Baseline,nonlinear_abrupt_drift_11,,0.0248582327909886,0.0017316317237797,0.0416128793017222,,,,
2026-03-15 22:29:09,RF_Baseline,nonlinear_abrupt_drift_12,,0.021072942428035,0.0008535304712765,0.0292152438168261,,,,
2026-03-15 22:29:10,RF_Baseline,nonlinear_abrupt_drift_13,,0.018745546933667,0.0005639853173466,0.0237483750464465,,,,
2026-03-15 22:29:11,RF_Baseline,nonlinear_abrupt_drift_14,,0.0197658911138923,0.0006144765014893,0.0247886365395388,,,,
2026-03-15 22:29:13,RF_Baseline,nonlinear_abrupt_drift_15,,0.018930519399249,0.0005682317020901,0.023837611081862,,,,
2026-03-15 22:29:14,RF_Baseline,nonlinear_abrupt_drift_16,,0.0186701777221526,0.0005552649882102,0.0235640613691753,,,,
2026-03-15 22:29:15,RF_Baseline,nonlinear_abrupt_drift_17,,0.0223637246558198,0.0009831812250563,0.0313557207707991,,,,
2026-03-15 22:29:17,RF_Baseline,nonlinear_abrupt_drift_18,,0.0658091176470586,0.0204499015758071,0.1430031523282167,,,,
2026-03-15 22:29:18,RF_Baseline,nonlinear_abrupt_drift_19,,1.1823561501877344,1.6421531047713138,1.2814652179327044,,,,
2026-03-15 22:29:19,RF_Baseline,nonlinear_abrupt_drift_20,,0.0188656445556946,0.0005736575315394,0.0239511488563581,,,,
2026-03-15 22:29:20,RF_Baseline,nonlinear_abrupt_drift_21,,0.0190198047559449,0.0005743459591489,0.0239655160417825,,,,
2026-03-15 22:29:21,RF_Baseline,nonlinear_abrupt_drift_22,,0.0252473604505632,0.0021111838826908,0.0459476210776016,,,,
2026-03-15 22:29:23,RF_Baseline,nonlinear_abrupt_drift_23,,0.0414873204005005,0.0074213751563078,0.0861474036538993,,,,
2026-03-15 22:29:24,RF_Baseline,nonlinear_abrupt_drift_24,,0.2720602590738423,0.3006100346105756,0.5482791575562358,,,,
2026-03-15 22:29:25,RF_Baseline,nonlinear_abrupt_drift_25,,0.0190169224030037,0.0005785522408385,0.0240531129136864,,,,
2026-03-15 22:29:26,RF_Baseline,nonlinear_abrupt_drift_26,,0.0195325181476846,0.0006126501443554,0.0247517705297104,,,,
2026-03-15 22:29:28,RF_Baseline,nonlinear_abrupt_drift_27,,0.032540172715895,0.0032717349706133,0.0571990819035875,,,,
2026-03-15 22:29:29,RF_Baseline,nonlinear_abrupt_drift_28,,0.0183689411764706,0.000535871829612,0.0231489055813015,,,,
2026-03-15 22:29:30,RF_Baseline,nonlinear_abrupt_drift_29,,0.0187111414267834,0.0005512632187234,0.0234789952664803,,,,
2026-03-15 22:29:31,RF_Baseline,nonlinear_abrupt_drift_30,,0.0200735882352941,0.0007026682425907,0.0265078901950105,,,,
2026-03-15 22:59:44,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:44,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:45,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:45,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:45,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:45,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:45,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:45,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:46,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:46,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:46,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:46,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:46,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:46,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:47,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:47,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:47,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:47,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:47,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:47,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:48,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:48,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:48,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:48,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:48,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:48,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:49,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:49,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:49,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:49,SVR_Baseline,GSPC,,0.0100538912136452,0.0001779874991809,0.0133411955679006,27.5046858837688,1547.9712702316217,39.34426604006767,0.0100284673473018
2026-03-15 22:59:49,SVR_Baseline,linear_gradual_drift_1,,0.037152719368017,0.0055562052297935,0.0745399572698669,,,,
2026-03-15 22:59:49,SVR_Baseline,linear_gradual_drift_2,,0.0318019356083331,0.0018741010617316,0.0432908888997627,,,,
2026-03-15 22:59:49,SVR_Baseline,linear_gradual_drift_3,,0.0310760221212517,0.0016670315510574,0.0408292977046803,,,,
2026-03-15 22:59:49,SVR_Baseline,linear_gradual_drift_4,,0.0493558454892141,0.0099453774437516,0.0997265132437287,,,,
2026-03-15 22:59:50,SVR_Baseline,linear_gradual_drift_5,,0.0371508823051177,0.003598074093278,0.0599839486302627,,,,
2026-03-15 22:59:50,SVR_Baseline,linear_gradual_drift_6,,0.0764030640254306,0.0242178969016116,0.155621004050262,,,,
2026-03-15 22:59:50,SVR_Baseline,linear_gradual_drift_7,,0.0313632494489123,0.0018077500051901,0.0425176434576305,,,,
2026-03-15 22:59:50,SVR_Baseline,linear_gradual_drift_8,,0.0342645257250116,0.0024040175848026,0.049030782012963,,,,
2026-03-15 22:59:50,SVR_Baseline,linear_gradual_drift_9,,0.0314964343603171,0.0038102543509723,0.0617272577632633,,,,
