timestamp,model,dataset,notes,Return_MAE,Return_MSE,Return_RMSE,num_drifts_detected,total_retrain_time,average_retrain_time,model_switches,trial_verdicts,trials_promoted,trials_held,final_model,num_retrains,total_time,price_MAE,price_MSE,price_RMSE,price_MAPE
2026-03-16 02:18:15,RF_kswin,GSPC,,0.0074179264800877,0.0001230864446275,0.0110944330466945,6,0.6511383056640625,0.1085230509440104,4,"['held', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",4,2,v0,6,201.95086288452148,20.264495889194137,1041.2068899641874,32.26773760219621,0.0074240239943061
2026-03-16 02:18:17,SVR_kswin,GSPC,,0.0091278670793124,0.0001555784451268,0.012473108879779,4,0.0050101280212402,0.00125253200531,2,"['held', 'promoted', 'held', 'promoted']",2,2,v4,4,2.0043609142303467,23.708269286797467,1162.4333009390314,34.09447610594759,0.0091066399533976
2026-03-16 02:22:02,RF_kswin,GSPC,,0.0076338422537265,0.0001285603946405,0.0113384476292205,6,0.7051770687103271,0.1175295114517211,4,"['promoted', 'promoted', 'held', 'promoted', 'held', 'promoted']",4,2,v1,6,220.8000905513764,20.9450015508171,1094.803753464721,33.08781880790453,0.0076397757090433
2026-03-16 02:22:04,SVR_kswin,GSPC,,0.0091278670793124,0.0001555784451268,0.012473108879779,4,0.0115928649902343,0.0028982162475585,2,"['held', 'promoted', 'held', 'promoted']",2,2,v4,4,2.2842824459075928,23.708269286797467,1162.4333009390314,34.09447610594759,0.0091066399533976
2026-03-16 02:26:01,RF_kswin,GSPC,,0.0074924702990233,0.0001220486329002,0.0110475623057886,7,0.8561108112335205,0.1223015444619315,7,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",7,0,v7,7,233.7320442199707,20.43696199453153,1029.6196404761552,32.087686742365136,0.0074964018426271
2026-03-16 02:26:03,SVR_kswin,GSPC,,0.0091278670793124,0.0001555784451268,0.012473108879779,4,0.0010113716125488,0.0002528429031372,2,"['held', 'promoted', 'held', 'promoted']",2,2,v4,4,2.211758852005005,23.708269286797467,1162.4333009390314,34.09447610594759,0.0091066399533976
2026-03-16 02:29:41,RF_kswin,GSPC,,0.0076268761896047,0.0001266265756348,0.0112528474456406,6,0.7359540462493896,0.1226590077082316,2,"['promoted', 'held', 'held', 'promoted', 'held', 'held']",2,4,v4,6,214.14818477630607,20.80317052897309,1052.2939519672989,32.43908062765187,0.0076326942297363
2026-03-16 02:29:43,SVR_kswin,GSPC,,0.0091278670793124,0.0001555784451268,0.012473108879779,4,0.0024492740631103,0.0006123185157775,2,"['held', 'promoted', 'held', 'promoted']",2,2,v4,4,1.8169822692871087,23.708269286797467,1162.4333009390314,34.09447610594759,0.0091066399533976
2026-03-16 02:33:08,RF_kswin,GSPC,,0.0074329443588134,0.0001223114484717,0.0110594506405938,8,0.9877820014953612,0.1234727501869201,4,"['held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held', 'promoted']",4,4,v8,8,201.38228058815,20.397782772358457,1038.5676745143594,32.226816077831195,0.0074392394563495
2026-03-16 02:33:10,SVR_kswin,GSPC,,0.0091278670793124,0.0001555784451268,0.012473108879779,4,0.0093684196472167,0.0023421049118041,2,"['held', 'promoted', 'held', 'promoted']",2,2,v4,4,2.0756003856658936,23.708269286797467,1162.4333009390314,34.09447610594759,0.0091066399533976
2026-03-16 02:36:43,RF_kswin,GSPC,,0.0075776119601462,0.0001294656762025,0.0113782984757182,7,0.803398847579956,0.1147712639399937,4,"['held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted']",4,3,v7,7,209.3642785549164,20.777998749035014,1095.0088793739346,33.09091838214731,0.0075833379155002
2026-03-16 02:36:45,SVR_kswin,GSPC,,0.0091278670793124,0.0001555784451268,0.012473108879779,4,0.0,0.0,2,"['held', 'promoted', 'held', 'promoted']",2,2,v4,4,1.885882377624512,23.708269286797467,1162.4333009390314,34.09447610594759,0.0091066399533976
2026-03-16 02:39:53,RF_kswin,GSPC,,0.0075503168434364,0.0001258007728049,0.011216094365018,7,0.7941038608551025,0.113443408693586,3,"['promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'held']",3,4,v4,7,185.1036696434021,20.57185481542129,1040.4369293418251,32.25580458369974,0.0075571424972132
2026-03-16 02:39:56,SVR_kswin,GSPC,,0.0091278670793124,0.0001555784451268,0.012473108879779,4,0.0020821094512939,0.0005205273628234,2,"['held', 'promoted', 'held', 'promoted']",2,2,v4,4,2.336522340774536,23.708269286797467,1162.4333009390314,34.09447610594759,0.0091066399533976
