timestamp,model,dataset,notes,Return_MAE,Return_MSE,Return_RMSE,num_drifts_detected,total_retrain_time,average_retrain_time,model_switches,trial_verdicts,trials_promoted,trials_held,final_model,num_retrains,total_time,price_MAE,price_MSE,price_RMSE,price_MAPE
2026-03-06 04:18:34,PSO_LSTM_kswin,GSPC,,0.0071974955723463,0.0001179280335207,0.0108594674602763,9,98.21995401382446,10.913328223758274,3,"['held', 'held', 'held', 'promoted', 'promoted', 'held', 'promoted', 'held', 'held']",3,6,v3,9,108.63524198532104,19.759025632614104,1002.9642699721716,31.66961114336852,0.007209704189718
2026-03-06 04:19:10,PSO_ELM_kswin,GSPC,,0.007377575492041,0.000133263677752,0.011543988814617,7,35.58207321166992,5.083153315952846,4,"['promoted', 'promoted', 'held', 'held', 'promoted', 'promoted', 'held']",4,3,v0,7,36.258709192276,20.18316204133551,1076.6422722346545,32.81222748053924,0.0073830101914791
2026-03-06 04:19:20,LSTM_kswin,GSPC,,0.007387575255554,0.0001221880407972,0.0110538699466414,8,1.066517353057861,0.1333146691322326,3,"['promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held']",3,5,v1,8,10.19740104675293,20.013988852946376,1012.31507262932,31.816899167412902,0.0073878724215103
2026-03-06 04:19:21,ELM_kswin,GSPC,,0.0073289030445041,0.0001217801280084,0.0110354033912879,7,0.0020081996917724,0.0002868856702532,5,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'held', 'promoted']",5,2,v6,7,0.7166037559509277,20.10846984327301,1037.7967182873715,32.21485244863573,0.0073425186322059
2026-03-06 04:26:12,PSO_LSTM_kswin,GSPC,,0.0071851209818524,0.0001174424934202,0.010837088788982,9,140.6159632205963,15.62399591339959,4,"['held', 'held', 'held', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'held']",4,5,v0,9,152.4111180305481,19.69932336621501,997.143432583654,31.577578003761687,0.0071975670962301
2026-03-06 04:27:24,PSO_ELM_kswin,GSPC,,0.0074009632507299,0.0001379266557306,0.0117442179701627,8,71.4463210105896,8.9307901263237,2,"['held', 'held', 'held', 'held', 'held', 'held', 'promoted', 'promoted']",2,6,v0,8,72.1332471370697,20.29404134335688,1146.6726557427503,33.862555363450504,0.0074109655025433
2026-03-06 04:27:35,LSTM_kswin,GSPC,,0.0072478194878662,0.0001203831857328,0.010971927165858,7,1.0291268825531006,0.1470181260790143,5,"['held', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",5,2,v2,7,11.227784156799316,19.82827328264882,1013.7154121959844,31.838897785507346,0.0072491454970636
2026-03-06 04:27:36,ELM_kswin,GSPC,,0.0073307441338796,0.0001258239745674,0.0112171286240055,8,0.0049927234649658,0.0006240904331207,4,"['promoted', 'promoted', 'held', 'promoted', 'held', 'held', 'held', 'promoted']",4,4,v8,8,0.6585943698883057,20.10180091475793,1056.417534315849,32.50257734881726,0.0073419491389683
2026-03-06 04:33:06,PSO_LSTM_kswin,GSPC,,0.0072316065151347,0.0001185173626565,0.0108865679925584,8,50.91111636161804,6.363889545202255,2,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held']",2,6,v1,8,62.58997964859009,19.73865772300824,998.3681287508568,31.59696391666225,0.0072424537850841
2026-03-06 04:33:44,PSO_ELM_kswin,GSPC,,0.0076201418836612,0.0001586990929273,0.0125975828208154,9,37.35504484176636,4.15056053797404,6,"['held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",6,3,v7,9,37.94280004501343,21.00218863163749,1289.164165952236,35.90493233460044,0.0076290084549606
2026-03-06 04:33:55,LSTM_kswin,GSPC,,0.0075540923346297,0.0001259770691232,0.0112239506914118,8,1.3725683689117432,0.1715710461139679,5,"['promoted', 'promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'promoted']",5,3,v8,8,11.183613300323486,20.44272218010024,1047.0399135964187,32.35799613073125,0.0075477177380297
2026-03-06 04:33:56,ELM_kswin,GSPC,,0.0074249904949723,0.0001245618778033,0.0111607292684352,10,0.0033774375915527,0.0003377437591552,8,"['promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",8,1,v9,10,0.419832706451416,20.45872369680025,1059.4422995485236,32.54907524874591,0.0074336921470764
2026-03-06 04:39:41,PSO_LSTM_kswin,GSPC,,0.0071755781062422,0.000117928786659,0.0108595021367925,7,47.62916254997253,6.804166078567505,5,"['promoted', 'promoted', 'promoted', 'held', 'held', 'promoted', 'promoted']",5,2,v1,7,59.15494418144226,19.66350864083613,998.0980845497186,31.59269036580644,0.0071883708191053
2026-03-06 04:40:29,PSO_ELM_kswin,GSPC,,0.0073230414900035,0.000122753261147,0.0110794070756084,8,47.44183444976807,5.930229306221008,5,"['held', 'held', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",5,3,v8,8,48.00411009788513,20.18031607110561,1044.0724936898123,32.312110635020616,0.007330439272044
2026-03-06 04:40:40,LSTM_kswin,GSPC,,0.0075021277631067,0.000123930685275,0.0111324159675738,8,1.213306188583374,0.1516632735729217,7,"['promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted']",7,1,v8,8,10.483028650283812,20.31234968764125,1024.8987650700242,32.01404012413966,0.0074954151616715
2026-03-06 04:40:40,ELM_kswin,GSPC,,0.0075212255906328,0.0001418629663361,0.0119106240951589,9,0.0030286312103271,0.0003365145789252,7,"['promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted', 'promoted', 'promoted', 'held']",7,2,v8,9,0.3942821025848388,20.449001599826538,1147.3134348602011,33.8720155122219,0.0075350971036123
2026-03-06 04:46:06,PSO_LSTM_kswin,GSPC,,0.0071676022707737,0.0001176923816816,0.0108486119702796,9,51.4188015460968,5.713200171788533,0,"['held', 'held', 'held', 'held', 'held', 'held', 'held', 'held', 'held']",0,9,v0,9,61.99190831184387,19.636548583042217,994.9964518817268,31.54356434966928,0.0071790291993143
2026-03-06 04:46:43,PSO_ELM_kswin,GSPC,,0.0076634555725314,0.0001399073556807,0.0118282439812805,8,36.31312394142151,4.539140492677689,7,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'held', 'promoted', 'promoted']",7,1,v8,8,36.946632623672485,21.09119260352474,1211.0604796365692,34.80029424640788,0.0076870311297658
2026-03-06 04:46:53,LSTM_kswin,GSPC,,0.0075243114932749,0.000124549461582,0.0111601730086087,8,1.1501996517181396,0.1437749564647674,8,"['promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted', 'promoted']",8,0,v1,8,10.135100603103638,20.25004560780585,1022.251216228469,31.97266357731975,0.0075181071797023
2026-03-06 04:46:54,ELM_kswin,GSPC,,0.007600496787473,0.0001445843452282,0.0120243230673596,8,0.0051991939544677,0.0006498992443084,4,"['promoted', 'promoted', 'held', 'held', 'held', 'promoted', 'held', 'promoted']",4,4,v0,8,0.5527100563049316,20.95151467854892,1220.2558715425953,34.932160991593335,0.0076146864098992
2026-03-06 04:53:34,PSO_LSTM_kswin,GSPC,,0.0071935564831431,0.0001177939335092,0.0108532913675659,8,114.63977813720705,14.32997226715088,2,"['held', 'promoted', 'promoted', 'held', 'held', 'held', 'held', 'held']",2,6,v0,8,125.75662970542908,19.71738447987549,998.561977099482,31.600031283204167,0.0072046509465852
2026-03-06 04:54:00,PSO_ELM_kswin,GSPC,,0.0074471000924106,0.000128392770449,0.0113310533689099,8,25.616703748703003,3.202087968587876,5,"['promoted', 'promoted', 'held', 'promoted', 'held', 'promoted', 'promoted', 'held']",5,3,v7,8,26.176711320877075,20.45700718733311,1081.8675354947395,32.89175482540784,0.0074694894205316
2026-03-06 04:54:10,LSTM_kswin,GSPC,,0.007245139800628,0.0001199805893142,0.0109535651417349,8,1.1520814895629885,0.1440101861953735,3,"['promoted', 'held', 'promoted', 'held', 'promoted', 'held', 'held', 'held']",3,5,v1,8,9.623858451843262,19.803299585381914,1007.478111291247,31.74079569404723,0.0072516886027156
