timestamp,model,dataset,notes,Return_MAE,Return_MSE,Return_RMSE
2026-03-16 19:43:10,ELM_Baseline,nonlinear_gradual_drift_24,,0.0224830233094589,0.0008890972751838,0.0298177342396079
2026-03-16 19:43:11,ELM_Baseline,nonlinear_gradual_drift_25,,0.0201934259702409,0.0006487673375085,0.0254709115955547
2026-03-16 19:43:11,ELM_Baseline,nonlinear_gradual_drift_26,,0.0304910327412613,0.0015467369124354,0.0393285762828429
2026-03-16 19:43:11,ELM_Baseline,nonlinear_gradual_drift_27,,0.021636889709535,0.0007638425966845,0.0276377024494533
2026-03-16 19:43:11,ELM_Baseline,nonlinear_gradual_drift_28,,0.0277597912288428,0.0013735973192734,0.0370620738663323
2026-03-16 19:43:11,ELM_Baseline,nonlinear_gradual_drift_29,,0.0231462599352977,0.0008966310033827,0.0299437974108624
2026-03-16 19:43:11,ELM_Baseline,nonlinear_gradual_drift_30,,0.0339353508446949,0.0020570327176528,0.0453545225711052
2026-03-16 19:43:11,ELM_Baseline,nonlinear_abrupt_drift_1,,0.1203451537342788,0.0397673945252025,0.1994176384505708
2026-03-16 19:43:11,ELM_Baseline,nonlinear_abrupt_drift_2,,0.0544085070695117,0.0059379964297933,0.077058396231646
2026-03-16 19:43:11,ELM_Baseline,nonlinear_abrupt_drift_3,,0.100846151536428,0.0226000402784162,0.150333097747689
2026-03-16 19:43:11,ELM_Baseline,nonlinear_abrupt_drift_4,,0.1649567105047285,0.0574203124713867,0.2396253585733085
2026-03-16 19:43:11,ELM_Baseline,nonlinear_abrupt_drift_5,,1.0343726079247595,2.734230447560423,1.6535508602883744
2026-03-16 19:43:11,ELM_Baseline,nonlinear_abrupt_drift_6,,0.0921486940009781,0.0191763796975981,0.13847880595094
2026-03-16 19:43:11,ELM_Baseline,nonlinear_abrupt_drift_7,,0.0697944240939463,0.0089739482081575,0.0947309252998066
2026-03-16 19:43:11,ELM_Baseline,nonlinear_abrupt_drift_8,,0.1313896757208976,0.0385821431691598,0.1964233773489291
2026-03-16 19:43:11,ELM_Baseline,nonlinear_abrupt_drift_9,,0.089334317156667,0.0166238800647478,0.1289336265865031
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_10,,0.0509529479672101,0.0050580824687956,0.0711201973337789
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_11,,0.0778346514687873,0.0129910467665275,0.1139782732213802
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_12,,0.0558670837357852,0.0059033149116168,0.0768330326852772
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_13,,0.0780900216631546,0.0133164011032268,0.1153967118388856
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_14,,0.0667904513346391,0.0086162793996225,0.0928239160972137
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_15,,0.0611615967457581,0.0070251871246917,0.0838163893560904
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_16,,0.0438986198189793,0.0036399270683209,0.0603318080975608
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_17,,0.3031955893121259,0.460681175386163,0.6787349817021096
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_18,,0.1524855213902701,0.0502233985441499,0.2241057753476021
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_19,,2.2769742325849656,11.441654351577135,3.3825514558654
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_20,,0.1246554641045037,0.0365080081508339,0.1910706888845957
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_21,,0.0582890354318258,0.0073925587652338,0.0859799904933344
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_22,,0.0953892359476383,0.0242308792752066,0.1556627099700072
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_23,,0.0618651201560738,0.0075335721499582,0.0867961528522908
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_24,,0.1267473080226524,0.0754036820865262,0.2745973089571822
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_25,,0.0594854842223027,0.0107585167636213,0.1037232701163114
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_26,,0.114709242116797,0.0297630966399691,0.172519844191818
2026-03-16 19:43:12,ELM_Baseline,nonlinear_abrupt_drift_27,,0.1079729947356431,0.0255369191369916,0.1598027507178509
2026-03-16 19:43:13,ELM_Baseline,nonlinear_abrupt_drift_28,,0.0757431010900858,0.0135412431891278,0.1163668474657958
2026-03-16 19:43:13,ELM_Baseline,nonlinear_abrupt_drift_29,,0.0454265629223586,0.0040762906361407,0.0638458349161536
2026-03-16 19:43:13,ELM_Baseline,nonlinear_abrupt_drift_30,,0.0492359151856334,0.0044533560727179,0.0667334704081685
2026-03-16 21:54:30,LSTM_Baseline,linear_gradual_drift_1,,0.0622238767833887,0.0084690842610791,0.0920276277053753
2026-03-16 21:54:54,LSTM_Baseline,linear_gradual_drift_2,,0.0348878884658003,0.0021244641107618,0.0460919093850734
2026-03-16 21:55:18,LSTM_Baseline,linear_gradual_drift_3,,0.0861775350893434,0.0105431298251111,0.1026797439863928
2026-03-16 21:55:34,LSTM_Baseline,linear_gradual_drift_4,,0.0425416652656381,0.0032862288771871,0.0573256389165188
2026-03-16 21:55:49,LSTM_Baseline,linear_gradual_drift_5,,0.0615948664690942,0.0060247023409465,0.0776189560671008
2026-03-16 21:56:09,LSTM_Baseline,linear_gradual_drift_6,,0.0410730286891308,0.0030668744168874,0.0553793681517534
2026-03-16 21:56:23,LSTM_Baseline,linear_gradual_drift_7,,0.0440901133572136,0.003381534927981,0.0581509666985946
2026-03-16 21:56:43,LSTM_Baseline,linear_gradual_drift_8,,0.3150055353845719,0.1120726181282429,0.3347724871136261
2026-03-16 21:57:01,LSTM_Baseline,linear_gradual_drift_9,,0.0884260022778881,0.0116198967266275,0.1077956248028072
2026-03-16 21:57:13,LSTM_Baseline,linear_gradual_drift_10,,0.0432473300579259,0.003109633382656,0.0557640868539605
2026-03-16 21:57:25,LSTM_Baseline,linear_gradual_drift_11,,0.041923050322659,0.0030630810195545,0.0553451083615759
2026-03-16 21:57:37,LSTM_Baseline,linear_gradual_drift_12,,0.1071987398597748,0.0138324678300528,0.1176115123193848
2026-03-16 21:57:45,LSTM_Baseline,linear_gradual_drift_13,,0.0405803872778051,0.0028254854794696,0.0531552958741616
2026-03-16 21:57:59,LSTM_Baseline,linear_gradual_drift_14,,0.043111517336042,0.0032325584047433,0.0568555925546759
2026-03-16 21:58:18,LSTM_Baseline,linear_gradual_drift_15,,0.2667602015056187,0.0794249938284926,0.2818244024716324
2026-03-16 21:58:42,LSTM_Baseline,linear_gradual_drift_16,,0.0390164443921649,0.0026027584568205,0.0510172368599139
2026-03-16 21:58:54,LSTM_Baseline,linear_gradual_drift_17,,0.0425831914890424,0.0031069446666848,0.0557399736875152
2026-03-16 21:59:05,LSTM_Baseline,linear_gradual_drift_18,,0.0442800837754709,0.0035022535614659,0.0591798408367747
2026-03-16 21:59:16,LSTM_Baseline,linear_gradual_drift_19,,0.0466721021965556,0.003647960854733,0.0603983514239676
2026-03-16 21:59:26,LSTM_Baseline,linear_gradual_drift_20,,0.0501934459331894,0.0041772237465226,0.0646314454930621
2026-03-16 21:59:45,LSTM_Baseline,linear_gradual_drift_21,,0.0375164315231596,0.0023971694521397,0.0489608971745791
2026-03-16 21:59:51,LSTM_Baseline,linear_gradual_drift_22,,0.0518378605706233,0.0042402543906563,0.0651172357418242
2026-03-16 21:59:57,LSTM_Baseline,linear_gradual_drift_23,,0.0450672289552578,0.0035400896034165,0.0594986521142834
2026-03-16 22:00:16,LSTM_Baseline,linear_gradual_drift_24,,0.0467849257731219,0.0033742780927042,0.0580885366720857
2026-03-16 22:00:33,LSTM_Baseline,linear_gradual_drift_25,,0.0494616551504716,0.0045879517348274,0.0677344206059776
2026-03-16 22:00:47,LSTM_Baseline,linear_gradual_drift_26,,0.0418484394238592,0.0030351896704235,0.0550925554900435
2026-03-16 22:01:04,LSTM_Baseline,linear_gradual_drift_27,,0.0432771099532788,0.0030076396262995,0.0548419513356295
2026-03-16 22:01:11,LSTM_Baseline,linear_gradual_drift_28,,0.043019620170265,0.0031549891610425,0.0561692901952887
2026-03-16 22:01:26,LSTM_Baseline,linear_gradual_drift_29,,0.1272612415353068,0.0219753845195692,0.14824096775038
